pind,volumn,title,author,poetry
1754,卷28_20,雜曲歌辭。楊柳枝,牛嶠,"['解凍風來末上青', '解垂羅袖拜卿卿', '無端裊娜臨官路', '舞送行人過一生', '吳王宮里色偏深', '一簇纖條萬縷金', '不憤錢塘蘇小小', '引郎枝下結同心', '橋北橋南千萬條', '恨伊張緒不相饒', '金羈白馬臨風望', '認得羊家靜婉腰', '狂雪隨風撲馬飛', '惹煙無力被風欹', '莫交移入靈和殿', '宮女三千又妒伊', '裊翠籠煙拂暖波', '舞裙新染曲塵羅', '章華臺畔隋堤上', '倚得春風爾許多']"
1755,卷28_21,雜曲歌辭。楊柳枝,和凝,"['軟碧搖煙似送人', '映花時把翠眉顰', '青青自是風流主', '漫飐金絲待洛神', '瑟瑟羅裙金縷腰', '黛眉偎破未重描', '醉來咬損新花子', '拽住仙郎盡放嬌', '鵲橋初就咽銀河', '今夜仙郎自性和', '不是昔年攀桂樹', '豈能月里索姮娥']"
1756,卷28_22,雜曲歌辭。浪淘沙,孫光憲,"['閭門風暖落花干', '飛遍江南雪不寒', '獨有晚來臨水驛', '閑人多憑赤闌干', '有池有榭即濛濛', '浸潤翻成長養功', '恰似有人長點檢', '著行排立向春風', '根柢雖然傍濁河', '無妨終日近笙歌', '驂驂金帶誰堪比', '還笑黃鶯不較多', '萬株枯槁怨亡隋', '似吊吳臺各自垂', '好是淮陰明月里', '酒樓橫笛不勝吹']"
1757,卷28_23,雜曲歌辭。浪淘沙,劉禹錫,"['九曲黃河萬里沙', '浪淘幾簸自天涯', '如今直上銀河去', '同到牽牛織女家', '洛水橋邊春日斜', '碧流輕淺見瓊沙', '無端陌上狂風急', '驚起鴛鴦出浪花', '汴水東流虎眼文', '清淮曉色鴨頭春', '君看渡口淘沙處', '渡卻人間多少人', '鸚鵡洲頭浪飐沙', '青樓春望日將斜', '銜泥燕子爭歸舍', '獨自狂夫不憶家', '濯錦江邊兩岸花', '春風吹浪正淘沙', '女郎剪下鴛鴦錦', '將向中流匹晚霞', '日照澄洲江霧開', '淘金女伴滿江隈', '美人首飾侯王印', '盡是沙中浪底來', '八月濤聲吼地來', '頭高數丈觸山回', '須臾卻入海門去', '卷起沙堆似雪堆', '莫道讒言如浪深', '莫言遷客似沙沉', '千淘萬漉雖辛苦', '吹盡狂沙始到金', '流水淘沙不暫停', '前波未滅后波生', '令人忽憶瀟湘渚', '回唱迎神三兩聲']"
1758,卷28_24,雜曲歌辭。浪淘沙,白居易,"['一泊沙來一泊去', '一重浪滅一重生', '相攪相淘無歇日', '會交山海一時平', '白浪茫茫與海連', '平沙浩浩四無邊', '暮去朝來淘不住', '遂令東海變桑田', '青草湖中萬里程', '黃梅雨里一人行', '愁見灘頭夜泊處', '風翻暗浪打船聲', '借問江湖與海水', '何似君情與妾心', '相恨不如潮有信', '相思始覺海非深', '海底飛塵終有日', '山頭化石豈無時', '誰道小郎拋小婦', '船頭一去沒回期', '隨波逐浪到天涯', '遷客生還有幾家', '卻到帝鄉重富貴', '請君莫忘浪淘沙']"
1759,卷28_25,雜曲歌辭。紇那曲,皇甫松,"['灘頭細草接疏林', '浪惡罾船半欲沉', '宿鷺眠洲非舊浦', '去年沙觜是江心', '蠻歌豆蔻北人愁', '松雨蒲風夜艇秋', '浪起\ue85d\ue85f眠不得', '寒沙細細入江流']"
1760,卷28_26,雜曲歌辭。瀟湘神二曲,劉禹錫,"['楊柳郁青青', '竹枝無限情', '同郎一回顧', '聽唱紇那聲', '踏曲興無窮', '調同詞不同', '愿郎千萬壽', '長作主人翁']"
1761,卷28_27,雜曲歌辭。拋球樂,劉禹錫,"['湘水流', '湘水流', '九疑云物至今愁', '君問二妃何處所', '零陵香草露中秋', '斑竹枝', '斑竹枝', '淚痕點點寄相思', '楚客欲聽瑤瑟怨', '瀟湘深夜月明時']"
1762,卷28_28,雜曲歌辭。太平樂,劉禹錫,"['五彩繡團團', '登君玳瑁筵', '最宜紅燭下', '偏稱落花前', '上客如先起', '應須贈一船', '春早見花枝', '朝朝恨發遲', '及看花落后', '卻憶未開時', '幸有拋球樂', '一杯君莫辭']"
1763,卷28_29,雜曲歌辭。太平樂,白居易,"['歲豐仍節儉', '時泰更銷兵', '圣念長如此', '何憂不太平', '湛露浮堯酒', '薰風起舜歌', '愿同堯舜意', '所樂在人和']"
1764,卷28_30,雜曲歌辭。太平樂,王涯,"['風俗今和厚', '君王在穆清', '行看采花曲', '盡是太階平']"
1765,卷28_31,雜曲歌辭。升平樂,張仲素,"['圣德超千古', '皇威靜四方', '蒼生今息戰', '無事覺時長']"
1766,卷28_32,雜曲歌辭。金縷衣,薛能,"['正氣繞宮樓', '皇居信上游', '遠岡延圣祚', '平地載神州', '會合皆重譯', '潺湲近八流', '中興豈假問', '據此自千秋', '寥泬敞延英', '朝班立位橫', '宣傳無草動', '拜舞有衣聲', '鴛瓦云消濕', '蟲絲日照明', '辛勤自不到', '遙見似前生', '處處足歡聲', '時康歲已深', '不同三尺劍', '應似五弦琴', '壽笑山猶盡', '明嫌日有陰', '何當憐一物', '亦遣斷愁吟', '曙質絕埃氛', '彤庭列禁軍', '圣顏初對日', '龍尾競緣云', '珮響交成韻', '簾陰暖帶紋', '逍遙豈有事', '于此詠南薰', '一物周天至', '洪纖盡晏然', '車書無異俗', '甲子并豐年', '奇技皆歸樸', '征夫亦服田', '君王故不有', '臺鼎合韋弦', '日日聽歌謠', '區中盡祝堯', '蟲蝗初不害', '夷狄近全銷', '史筆唯書瑞', '天臺絕見祆', '因令匹夫志', '轉欲事清朝', '品物盡昭蘇', '神功復帝謨', '他時應有壽', '當代且無虞', '賜歷通遐俗', '移關入半胡', '鷦鷯一何幸', '于此寄微軀', '無戰復無私', '堯時即此時', '焚香臨極早', '待月卷簾遲', '端拱乾坤內', '何言黈纊垂', '君看圣明驗', '只此是神龜', '旭日上清穹', '明堂坐圣聰', '衣裳承瑞氣', '冠冕蓋重瞳', '花木經宵露', '旌旗立仗風', '何期于此地', '見說似仙宮', '五帝三皇主', '蕭曹魏邴臣', '文章惟反樸', '戈甲盡生塵', '諫紙應無用', '朝綱自有倫', '升平不可紀', '所見是閑人']"
1767,卷28_33,雜曲歌辭。鳳歸云,,"['勸君莫惜金縷衣', '勸君惜取少年時', '花開堪折直須折', '莫待無花空折枝']"
1768,卷28_34,雜曲歌辭。拜新月,滕潛,"['金井欄邊見羽儀', '梧桐樹上宿寒枝', '五陵公子憐文彩', '畫與佳人刺繡衣', '飲啄蓬山最上頭', '和煙飛下禁城秋', '曾將弄玉歸云去', '金翿斜開十二樓']"
1769,卷28_35,雜曲歌辭。拜新月,李端,"['開簾見新月', '便即下階拜', '細語人不聞', '北風吹裙帶']"
1770,卷28_36,雜曲歌辭。憶江南,吉中孚妻,"['拜新月', '拜月出堂前', '暗魄深籠桂', '虛弓未引弦', '拜新月', '拜月妝樓上', '鸞鏡未安臺', '蛾眉已相向', '拜新月', '拜月不勝情', '庭前風露清', '月臨人自老', '望月更長生', '東家阿母亦拜月', '一拜一悲聲斷絕', '昔年拜月逞容儀', '如今拜月雙淚垂', '回看眾女拜新月', '卻憶紅閨年少時']"
1771,卷28_37,雜曲歌辭。憶江南,白居易,"['江南好', '風景舊曾諳', '日出江花紅勝火', '春來江水綠如藍', '能不憶江南', '江南憶', '最憶是杭州', '山寺月中尋桂子', '郡亭枕上看潮頭', '何日更重游', '江南憶', '其次憶吳宮', '吳酒一杯春竹葉', '吳娃雙舞醉芙蓉', '早晚復相逢']"
1772,卷28_38,雜曲歌辭。宮中調笑,劉禹錫,"['春過也', '共惜艷陽年', '猶有桃花流水上', '無辭竹葉醉樽前', '惟待見青天', '春去也', '多謝洛城人', '弱柳從風疑舉袂', '叢蘭裛露似沾巾', '獨笑亦含顰']"
1773,卷28_39,雜曲歌辭。宮中調笑,王建,"['團扇', '團扇', '美人病來遮面', '玉顏憔悴三年', '誰復商量管弦', '弦管', '弦管', '春草昭陽路斷', '胡蝶', '胡蝶', '飛上金花枝葉', '君前對舞春風', '百葉桃花樹紅', '紅樹', '紅樹', '燕語鶯啼日暮', '羅袖', '羅袖', '暗舞春風依舊', '遙看歌舞玉樓', '好日新妝坐愁', '愁坐', '愁坐', '一世虛生虛過', '楊柳', '楊柳', '日暮白沙渡口', '船頭江水茫茫', '商人少婦斷腸', '腸斷', '腸斷', '鷓鴣夜飛失伴']"
1774,卷28_40,雜曲歌辭。轉應詞,韋應物,"['胡馬', '胡馬', '遠放燕支山下', '咆沙咆雪獨嘶', '東望西望路迷', '迷路', '迷路', '邊草無窮日暮', '河漢', '河漢', '曉掛秋城漫漫', '愁人起望相思', '江南塞北別離', '離別', '離別', '河漢雖同路絕']"
1775,卷28_41,雜曲歌辭。宮中行樂詞,戴叔倫,"['邊草', '邊草', '邊草盡來兵老', '山南山北雪晴', '千里萬里月明', '明月', '明月', '胡笳一聲愁絕']"
1776,卷28_42,雜曲歌辭。宮中樂,李白,"['小小生金屋', '盈盈在紫微', '山花插寶髻', '石竹繡羅衣', '每出深宮里', '常隨步輦歸', '只愁歌舞散', '化作彩云飛', '柳色黃金嫩', '梨花白雪香', '玉樓巢翡翠', '金殿鎖鴛鴦', '選妓隨雕輦', '徵歌出洞房', '宮中誰第一', '飛燕在昭陽', '盧橘為秦樹', '蒲萄出漢宮', '煙花宜落日', '絲管醉春風', '笛奏龍鳴水', '簫吟鳳下空', '君王多樂事', '何必向回中', '玉樹春歸日', '金宮樂事多', '后庭朝未入', '輕輦夜相過', '笑出花間語', '嬌來燭下歌', '莫教明月去', '留著醉姮娥', '繡戶香風暖', '紗窗曙色新', '宮花爭笑日', '池草暗生春', '綠樹聞歌鳥', '青樓見舞人', '昭陽桃李月', '羅綺自相親', '今日明光里', '還須結伴游', '春風開紫殿', '天樂下珠樓', '艷舞全知巧', '嬌歌半欲羞', '更憐花月夜', '宮女笑藏鉤', '寒雪梅中盡', '春風柳上歸', '宮鶯嬌欲醉', '檐燕語還飛', '遲日明歌席', '新花艷舞衣', '晚來移彩仗', '行樂泥光輝', '水綠南薰殿', '花紅北闕樓', '鶯歌聞太液', '鳳吹繞瀛洲', '素女鳴珠佩', '天人弄彩球', '今朝風日好', '宜入未央游']"
1777,卷28_43,雜曲歌辭。宮中樂,令狐楚,"['楚塞金陵靜', '巴山玉壘空', '萬方無一事', '端拱大明宮', '霜霽長楊苑', '冰開太液池', '宮中行樂日', '天下盛明時', '柳色煙相似', '梨花雪不如', '春風真有意', '一一麗皇居', '月上宮花靜', '煙含苑樹深', '銀臺門已閉', '仙漏夜沉沉', '九重青鎖闥', '百尺碧云樓', '明月秋風起', '珠簾上玉鉤']"
1778,卷28_44,雜曲歌辭。踏歌詞,張仲素,"['網戶交如綺', '紗窗薄似煙', '樂吹天上曲', '人是月中仙', '翠匣開寒鏡', '珠釵掛步搖', '妝成只畏曉', '更漏促春宵', '江果瑤池實', '金盤露井冰', '甘泉將避暑', '臺殿曉光凝', '月彩浮鸞殿', '砧聲隔鳳樓', '笙歌臨水檻', '紅燭乍迎秋', '奇樹留寒翠', '神池結夕波', '黃山一夜雪', '渭水雁聲多']"
1779,卷28_45,雜曲歌辭。踏歌詞,崔液,"['彩女迎金屋', '仙姬出畫堂', '鴛鴦裁錦袖', '翡翠帖花黃', '歌響舞分行', '艷色動流光', '庭際花微落', '樓前漢已橫', '金壺催夜盡', '羅袖拂寒輕', '樂笑暢歡情', '未半著天明']"
1780,卷28_46,雜曲歌辭。踏歌詞,謝偃,"['春景嬌春臺', '新露泣新梅', '春葉參差吐', '新花重疊開', '花影飛鶯去', '歌聲度鳥來', '倩看飄飖雪', '何如舞袖回', '逶迤度香閣', '顧步出蘭閨', '欲繞鴛鴦殿', '先過桃李蹊', '風帶舒還卷', '簪花舉復低', '欲問今宵樂', '但聽歌聲齊', '夜久星沉沒', '更深月影斜', '裙輕才動佩', '鬟薄不勝花', '細風吹寶襪', '輕露濕紅紗', '相看樂未已', '蘭燈照九華']"
1781,卷28_47,雜曲歌辭。踏歌行,張說,"['花萼樓前雨露新', '長安城里太平人', '龍銜火樹千燈艷', '雞踏蓮花萬歲春', '帝宮三五戲春臺', '行雨流風莫妒來', '西域燈輪千影合', '東華金闕萬重開']"
1782,卷28_48,雜曲歌辭。天長地久詞,劉禹錫,"['春江月出大堤平', '堤上女郎連袂行', '唱盡新詞看不見', '紅霞影樹鷓鴣鳴', '桃蹊柳陌好經過', '燈下妝成月下歌', '為是襄王故宮地', '至今猶自細腰多', '新詞宛轉遞相傳', '振袖傾鬟風露前', '月落烏啼云雨散', '游童陌上拾花鈿', '日暮江頭聞竹枝', '南人行樂北人悲', '自從雪里唱新曲', '直至三春花盡時']"
1783,卷28_49,雜曲歌辭。欸乃曲,盧綸,"['玉砌紅花樹', '香風不敢吹', '春光解天意', '偏發殿南枝', '虹橋千步廊', '半在水中央', '天子方清暑', '宮人重暮妝', '辭輦復當熊', '傾心奉上宮', '君王若看貌', '甘在眾妃中', '云日呈祥禮物殊', '北庭生獻五單于', '塞天萬里無飛鳥', '可在邊城用郅都', '臺殿云涼風日微', '君王初賜六宮衣', '樓船罷泛歸猶早', '行道才人斗射飛']"
1784,卷28_50,雜曲歌辭。十二月樂辭。正月,元結,"['偏存名跡在人間', '順俗與時未安閑', '來謁大官兼問政', '扁舟卻入九疑山', '湘江二月春水平', '滿月和風宜夜行', '唱橈欲過平陽戍', '守吏相呼問姓名', '千里楓林煙雨深', '無朝無暮有猿吟', '停橈靜聽曲中意', '好是云山韶濩音', '零陵郡北湘水東', '浯溪形勝滿湘中', '溪口石顛堪自逸', '誰能相伴作漁翁', '下瀧船似入深淵', '上瀧船似欲升天', '瀧南始到九疑郡', '應絕高人乘興船']"
1785,卷28_51,雜曲歌辭。十二月樂辭。二月,李賀,"['上樓迎春新春歸', '暗黃著柳宮漏遲', '薄薄淡靄弄野姿', '寒綠幽泥生短絲', '錦床曉臥玉肌冷', '露臉未開對朝暝', '官街柳帶不堪折', '早晚菖蒲勝綰結']"
1786,卷28_52,雜曲歌辭。十二月樂辭。三月,李賀,"['二月飲酒采桑津', '宜男草生蘭笑人', '蒲如交劍風如薰', '勞勞胡燕怨酣春', '薇帳逗煙生綠塵', '金翅峨髻愁暮云', '沓颯起舞真珠裙', '津頭送別唱流水', '酒客背寒南山死']"
1787,卷28_53,雜曲歌辭。十二月樂辭。四月,李賀,"['東方風來滿眼春', '花城柳暗愁幾人', '復宮深殿竹風起', '新翠舞襟靜如水', '光風轉蕙百馀里', '暖霧驅云撲天地', '軍裝宮妓掃蛾淺', '搖搖錦旗夾城暖', '曲水飄香去不歸', '梨花落盡成秋苑']"
1788,卷28_54,雜曲歌辭。十二月樂辭。五月,李賀,"['曉涼暮涼樹如蓋', '千山濃綠生云外', '依微香雨青氛氳', '膩葉蟠花照曲門', '金塘閑水搖碧漪', '老景沉重無驚飛', '墮紅殘萼暗參差']"
1789,卷28_55,雜曲歌辭。十二月樂辭。六月,李賀,"['雕玉押簾上', '輕縠籠虛門', '井汲鉛華水', '扇織鴛鴦文', '回雪舞涼殿', '甘露洗空綠', '羅袖從徊翔', '香汗沾寶粟']"
1790,卷28_56,雜曲歌辭。十二月樂辭。七月,李賀,"['裁生羅', '伐湘竹', '帔拂疏霜簟秋玉', '炎炎紅鏡東方開', '暈如車輪上徘徊', '啾啾赤帝騎龍來']"
1791,卷28_57,雜曲歌辭。十二月樂辭。八月,李賀,"['星依云渚冷', '露滴盤中圓', '好花生木末', '衰蕙愁空園', '夜天如玉砌', '池葉極青錢', '僅厭舞衫薄', '稍知花簟寒', '曉風何拂拂', '北斗光闌干']"
1792,卷28_58,雜曲歌辭。十二月樂辭。九月,李賀,"['孀妾怨長夜', '獨客夢歸家', '傍檐蟲緝絲', '向壁燈垂花', '檐外月光吐', '簾中樹影斜', '悠悠飛露姿', '點綴池中荷']"
1793,卷28_59,雜曲歌辭。十二月樂辭。十月,李賀,"['離宮散螢天似水', '竹黃池冷芙蓉死', '月綴金鋪光脈脈', '涼苑虛庭空澹白', '霜花飛飛風草草', '翠錦斕斑滿層道', '雞人罷唱曉瓏璁', '鴉啼金井下疏桐']"
1794,卷28_60,雜曲歌辭。十二月樂辭。十一月,李賀,"['玉壺銀箭稍難傾', '釭花夜笑凝幽明', '碎霜斜舞上羅幕', '燭籠兩行照飛閣', '珠帷怨臥不成眠', '金鳳刺衣著體寒', '長眉對月斗彎環']"
1795,卷28_61,雜曲歌辭。十二月樂辭。十二月,李賀,"['宮城團回凜嚴光', '白天碎碎墮瓊芳', '撾鐘高飲千日酒', '卻天凝寒作君壽', '御溝泉合如環素', '火井溫水在何處']"
1796,卷28_62,雜曲歌辭。十二月樂辭。閏月,李賀,"['日腳淡光紅灑灑', '薄霜不銷桂枝下', '依稀和氣解冬嚴', '已就長日辭長夜']"
1797,卷28_63,雜曲歌辭。桃花行,李賀,"['帝重光', '年重時', '七十二候回環推', '天官玉琯灰剩飛', '今歲何長來歲遲', '王母移桃獻天子', '羲氏和氏迂龍轡']"
1798,卷28_64,雜曲歌辭。桃花行,李嶠,"['歲去無言忽憔悴', '時來含笑吐氛氳', '不能擁路迷仙客', '故欲開蹊侍圣君']"
1799,卷28_65,雜曲歌辭。桃花行,李乂,"['綺萼成蹊遍籞芳', '紅英撲地滿筵香', '莫將秋宴傳王母', '來比春華壽圣皇']"
1800,卷28_66,雜曲歌辭。桃花行,徐彥伯,"['源水叢花無數開', '丹跗紅萼間青梅', '從今結子三千歲', '預喜仙游復摘來']"
1801,卷28_67,雜曲歌辭。桃花行,蘇颋,"['桃花灼灼有光輝', '無數成蹊點更飛', '為見芳林含笑待', '遂同溫樹不言歸']"
1802,卷28_68,雜曲歌辭。蘇摩遮,趙彥昭,"['紅萼競妍春苑曙', '粉茸新向御筵開', '長年愿奉西王宴', '近侍慚無東朔才']"
1803,卷28_69,雜曲歌辭。舞馬詞,張說,"['摩遮本出海西胡', '琉璃寶服紫髯胡', '聞道皇恩遍宇宙', '來時歌舞助歡娛', '繡裝帕額寶花冠', '夷歌騎舞借人看', '自能激水成陰氣', '不慮今年寒不寒', '臘月凝陰積帝臺', '豪歌擊鼓送寒來', '油囊取得天河水', '將添上壽萬年杯', '寒氣宜人最可憐', '故將寒水散庭前', '惟愿圣君無限壽', '長取新年續舊年', '昭成皇后帝家親', '榮樂諸人不比倫', '往日霜前花委地', '今年雪后樹逢春']"
1804,卷28_70,雜曲歌辭。舞馬千秋萬歲樂府詞,張說,"['萬玉朝宗鳳扆', '千金率領龍媒', '眄鼓凝驕躞蹀', '聽歌弄影徘徊', '天祿遙征衛叔', '日龍上借羲和', '將共兩驂爭舞', '來隨八駿齊歌', '彩旄八佾成行', '時龍五色因方', '屈膝銜杯赴節', '傾心獻壽無疆', '帝皂龍駒沛艾', '星蘭驥子權奇', '騰倚驤洋應節', '繁驕接跡不移', '二圣先天合德', '群靈率土可封', '擊石驂驔紫燕', '摐金顧步蒼龍', '圣君出震應箓', '神馬浮河獻圖', '足踏天庭鼓舞', '心將帝樂踟躊']"
1805,卷28_71,雜曲歌辭。小曲新詞,張說,"['金天誕圣千秋節', '玉醴還分萬壽觴', '試聽紫騮歌樂府', '何如騄驥舞華岡', '連騫勢出魚龍變', '蹀躞驕生鳥獸行', '歲歲相傳指樹日', '翩翩來伴慶云翔', '圣王至德與天齊', '天馬來儀自海西', '腕足齊行拜兩膝', '繁驕不進蹈千蹄', '髤髵奮鬣時蹲踏', '鼓怒驤身忽上躋', '更有銜杯終宴曲', '垂頭掉尾醉如泥', '遠聽明君愛逸才', '玉鞭金翅引龍媒', '不因茲白人間有', '定是飛黃天上來', '影弄日華相照耀', '噴含云色且徘徊', '莫言闕下桃花舞', '別有河中蘭葉開']"
